Page,Câu tiếng Hán,volumn,translation,best_match
18,黃連各三口。,Volume_31,"Hoàng liên, mỗi vị ba ngụm.","cần, hoàng liên, tri mẫu, hoàng bá, khổ sâm"
65,百七錢氏牛黃。,Volume_33,Một trăm linh bảy tiền ngưu hoàng Tiền thị.,"Một phương gia Linh dương giác, Hoàng kỳ."
6,稟實則既門狹小，稟虛則顦門廣大。,Volume_33,"Thực chứng thì môn hẹp nhỏ, hư chứng thì môn hốc hác rộng lớn.","Tỳ tiết tả mạch trầm tế là nghịch; chứng trùng mà mạch khẩn hoạt mình ấm là thuận, mạch phù đại môi xanh là nghịch, (các chứng khác thì cũng như người lớn)."
76,木香五錢。,Volume_33,Mộc hương năm tiền.,Mộc hương 5 - Đinh hương 3 -
51,水煎。,Volume_33,Sắc.,ngược.
32,苦以治臟，味辛以治腑。,Volume_31,"Vị đắng chủ trị Tạng, vị cay chủ trị Phủ.","AN THẦN TÁN Trị nạn kinh, cũng trị được co giật."
57,有熱加牛黃片腦。,Volume_33,"Nếu có sốt, dùng thêm Ngưu Hoàng Phiến cho các vấn đề về não.","Các vị bằng nhau, sắc uống, gia thêm bột ngưu hoàng và trân châu."
22,寒熱者，乃陰陽之德也。,Volume_33,Hàn nhiệt chính là tính chất của âm dương.,Xét nguyên nhân và cơ chế của bệnh: Tiếng nói là âm thanh của tâm
16,諸症同前。,Volume_31,Mọi triệu chứng vẫn như trước.,mọi thứ thuốc không cầm được.
53,食遠溫服。,Volume_33,"Cách xa bữa ăn, uống ấm.","Nước 2 chén, sắc còn 7 phần, uống lúc ấm vào xa bữa ăn."
55,食遠溫服。,Volume_33,"Cách xa bữa ăn, uống ấm.","Nước 2 chén, sắc còn 7 phần, uống lúc ấm vào xa bữa ăn."
20,男子以鴻得之為重，女子以吐得之為重。,Volume_30,Nam giới coi trọng việc có được con nối dõi một cách thuận lợi và chính đáng; nữ giới coi trọng việc có được con nối dõi nhờ sinh nở.,"tía, đó là ẩm thủ được khí tốt, thụ khi có triệu chứng thọ được độ 70 (Trung thọ)"
16,疾病既除，無形之驚氣自散。,Volume_30,"Khi bệnh tật đã được loại bỏ, khí kinh hãi vô hình sẽ tự nhiên tiêu tán.","Sau khi chứng thổ tả khỏi, mà mí trên mắt không mở ra được và không có tinh sáng, đó là tinh dịch đã thoát, nguyên thần đã tan, là chứng không chữa được nữa."
42,水腫合四苓散一料同炏爲末。,Volume_33,"Phù thũng hợp Tứ Linh Tán một thang, cùng nghiền thành bột.","Càn tất 2 phân Hùng hoàng Ba dậu sương đều 1 đồng Các vị trên tán bột, luyện hồ làm hoàn, bằng hột gạo nếp, mỗi lần uống 5 - 7 hoàn."
64,紥胡一二三錢。,Volume_33,"Bó Hồ một, hai, ba tiền.","Các vì trên, tán bột, xát vào."
72,盤膓痛則曲腰乾啼，額汗為異。,Volume_29,"Đau quặn ruột thì khòm lưng khóc khan, mồ hôi trán là dị thường.","Lại một phương: Trị đau bàn trường, oạn lưng khóc khan; đổ mồ hôi trán."
26,吐止又吐，胃絶也。,Volume_30,"Nôn không ngừng, dạ dày đã kiệt quệ.","sắc nước gừng, hành, uống khi còn nóng."
24,所以赤腫遊走遍身不定。,Volume_31,"Do đó, sưng đỏ di chuyển khắp toàn thân không cố định.","có thể tạm dùng với trường hợp bệnh thật có ngoại tà, phát sốt không mồ hội.."
72,紫蘇煎湯下，客忤七。,Volume_29,"Tử tô sắc thang cho uống, trị bảy trường hợp khách ngộ.","Xử phương: DƯƠNG QUY LIÊN KIỀU THANG Trị tâm tỳ có nhiệt, lưỡi đen."
19,日三服不拘時。,Volume_31,"Mỗi ngày dùng ba lần, không câu nệ thời gian.","Nếu 2, 3 lần uống không ứng nghiệm, nếu uống bài Quy tỳ."
69,右煎百沸，將成膏，入食塩在內。,Volume_30,Sắc kỹ cho đến khi sắp thành cao thì cho muối ăn vào.,"Nếu lòi ra đã lâu mà nói đã cứng, thì trước hết dùng nước nóng ngâm rửa cho mềm rồi ấn dần dần vào."
15,常服錢氏白散以生津液。,Volume_31,Thường xuyên dùng Bạch Cáp Tán của Tiền thị để sinh tân dịch.,"Nha tạo Tế tân Xuyên khung TÍCH LỊCH TÁN Bạch chỉ Trịch xúc hoa Tán nhỏ, dùng tim bấc thấm nước thuốc mà điểm vào trong lỗ mũi, nhảy mũi được là khỏi, thuốc này kỵ sấy lửa."
24,或遍身紅點如灑珠，謂之丹疹。,Volume_31,"Hoặc toàn thân nổi nốt đỏ như châu rải, gọi là đan chẩn.","Lở do phong: cũng mọc ra ở khắp thân thể, hình rất nhỏ, tục gọi là ""ghẻ lở""."
19,人參二火盛者。,Volume_33,"Nhân sâm, người có hỏa thịnh kép.","Một phương có thêm vị nhân sâm, nhục dậu khấu, cam thảo."
14,附走馬疳與下齒病參看。,Volume_31,Xem thêm cam tẩu mã và bệnh răng dưới.,PHỤ: CAM TẦU MÃ (xem cùng với bệnh răng ở dưới) Can tẩu mã là răng bị ăn loét nó thuộc về thận
39,如哯之不巳，即成吐。,Volume_31,"Nếu nôn trớ không dứt, sẽ thành nôn.","Nếu lâu ngày không khỏi, ua ra sữa, nuốt không xuống, tay chân có lúc co quắp lại thì chết."
77,姜湯下。,Volume_33,Đã uống canh gừng.,Thêm gừng sắc mà uống.
73,甘草五分。,Volume_33,Cam thảo ngũ phân.,Chỉ xác 5 phân.
33,別症：,Volume_30,Biệt chứng:,Phân biệt chứng trạng: V
13,如熱血遞出名曰宣露。,Volume_31,"Như thể nhiệt huyết được truyền đi, có tên là Tuyên Lộ.","Cách trị: Như bị lạnh hay thấp thì nên thấm lợi, như bị tích huyết và nước thì nên tuyên thông"
73,因小兜氣血軟弱，神氣未全，心氣不足，偶見人客或異物，其候驚啼，口出青黃白沫，水穀鮮雜，面色變昜，腹痛喘急，反側瘛瘀，脈來弦急而數，啼哭不止，心志驚亂恍惚。,Volume_29,"Vì khí huyết của trẻ nhỏ hư nhược, thần khí chưa hoàn thiện, tâm khí bất túc, khi ngẫu nhiên thấy khách lạ hoặc vật lạ, thì có triệu chứng kinh khóc, miệng sùi bọt mép xanh vàng trắng, thủy cốc bất hóa, sắc mặt hay thay đổi, bụng đau, thở gấp, thân mình co quắp vặn vẹo, mạch đến huyền cấp sác, khóc không ngừng, tâm thần kinh loạn, hoảng hốt mê man.","XXXVI - CHỨNG CHẠM VÍA Chạm vía không phải là trúng phải ác quỷ đâu, vì trẻ con khí huyết mềm yếu, thần khí chưa hoàn chỉnh, tâm khí không đủ, xẩy thấy người lạ, hoặc vật lạ mà sinh chứng khóc thét, miệng xùi bọt xanh vàng, lộn lẫn cả đồ ăn, sắc mặt biến đổi, bụng đau thở gấp, tráo trở co quắp, mạch thì huyền, cấp mà sác, kêu khóc không thôi, tâm chí rối loạn hoảng hốt, nghe tiếng vang thì giật nảy mình, thường muốn trốn tránh, giống như chứng kính giản, nhưng chứng này mắt trông xuống, chứ không liếc lên"
16,其症似肝疳。,Volume_31,Triệu chứng của nó giống như gan cam.,"Bị thổ tả lâu ngày thì thành chứng mạn kinh, hoặc là chứng cam."
18,右為細末。,Volume_31,Đem tán thành bột mịn.,"Đều tán bột, rắc khô vào lỗ rốn."
73,若至四肢疲軟，面黑，目視無光，涎流不收，牙噤，氣冷者，不治。,Volume_29,"Nếu đã đến mức tứ chi mềm nhũn, mặt đen sạm, mắt vô thần, nước dãi chảy không cầm được, cứng hàm, hơi thở lạnh thì không thể cứu chữa.","Nếu mình không nón, miệng không gào khóc, sắc mặt tối mờ, tay chân xanh mà lạnh, không có giật, mạch ""trần"" là chứng kinh thuộc âm, chứng bệnh ở tạng, khó chữa"
67,白芍、麥門各二口。,Volume_33,"Bạch thược, Mạch môn, mỗi vị hai phần.","Đổ máu cam, thì cho bội sinh địa, bạch thược, gia mạch môn, ngưu tất; không khỏi thì dùng Lục vị gia ngưu tất, ngũ vụ."
73,沉香感應，凡治一切積痛、盤腹蟲痛、痢疾亦宜沉香、乳香、杏仁、木香、丁香各口一，肉豆蔻一勺，百草霜一分，巴豆十四粒，為末，酒煮過黃臘和。,Volume_29,"Trầm hương cảm ứng, phàm trị mọi chứng tích thống, bàn phúc trùng thống, kiết lỵ đều thích hợp: trầm hương, nhũ hương, hạnh nhân, mộc hương, đinh hương mỗi vị một khẩu, nhục đậu khấu một thìa, bách thảo sương một phân, ba đậu mười bốn hạt. Tán thành bột, sắc với rượu rồi hòa cùng sáp ong vàng.","Nhân Sân Bạch phụ (chế) Thiên ma (lùi) Thiên môn Táo nhân Chích thảo (mỗi vị 1 đồng) Tán nhỏ, thắng mật làm viên, chu sa làm áo nấu bạc hả, tim bấc làm thang mà Một phương nữa, thêm trân châu, vàng thếp, xạ hương."
73,凡籙豆大，每服四，凡姜湯或蘞藤湯下。,Volume_29,"Viên thuốc to bằng hạt đậu xanh, mỗi lần uống bốn viên. Luôn uống kèm nước gừng hoặc nước sắc dây rã.","1 phân Ba dou 14 hột Tán nhỏ, nấu với rượu, hào với sáp vàng làm viên bằng hột đậu xanh, mỗi lần dùng 4 viên, uống với nước gừng hoặc nước câu đằng."
73,須視口中左右，若有懸瘡小小腫核，即以竹針刺破，最宜急治。,Volume_29,"Cần kiểm tra kỹ hai bên trong miệng, nếu có các nốt loét nhỏ hoặc khối sưng nhỏ, thì lập tức dùng kim tre châm thủng, tốt nhất là điều trị ngay.","Nên xem cả hai bên trong miệng nếu có mọc lên nốt nhũ thì liền lấy que tre nhọn châm vỡ ra, nên kíp trị nếu để đến lúc tay chân rủ mỏi, mặt đen, mắt không ảnh sáng, nước dãi chảy ròng, răng cắn khí lạnh là bất trị."
73,耳治當鎮罵，闢邪補心，溫氣，勿用大寒，妄作鴦風，峻下致成慢鴦。,Volume_29,"Điều trị tai cần trấn áp các cơn kịch phát, khu tà, bổ tâm, ôn khí, không dùng đại hàn. Không tùy tiện gây ra phong uyên ương; tuấn hạ sẽ dẫn đến thành chứng mạn uyên ương.","Chứng mạn kinh cũng có hư nhiệt mà bí đãi bí ỉa, đàm nghẹt, hơi uất làm cho ngộ nhận là thực nhiệt rồi dùng bậy những ba đậu, đại hoàng để xổ đàm thông đại tiện, hoặc cho uống long não, xạ hương để thông khiếu, mát tạng, mà làm cho ""âm khí càng thịnh, dương khí càng suy"" nếu may không chết thì thành chứng (1) Tinh thần về thể chất."
68,加人參二月。,Volume_33,Thêm nhân sâm hai tháng.,Bỏ phụ tử thì gọi là Nhân sâm lý thung thang.
36,味回陽飲，入彘附飲三二。,Volume_30,"Hồi Dương Ẩm ba phần, Trĩ Phụ Ẩm hai phần.","THẤT KHÍ THÁNG Trị bệnh thất tình uất kết, thổ tả hoắc loạn."
73,雄黃一，乳香、射香一字，為末，每一字剌雞冠血，調灌之。,Volume_29,"Hùng hoàng, nhũ hương, xạ hương, mỗi thứ một lượng, tán thành bột. Mỗi lượng bột này, chích lấy máu mào gà, hòa đều rồi bón cho uống.","208- HÀ XA HOÀN Tử hà xa tức là cái rau thai, lấy cái béo tốt 1 chiếc, rửa sạch, nấu kỹ cho nhừ, nghiền tan ra, cho bột nhân sâm và đương quy vào hòa đều làm hoàn, to bằng hột khiếm thực, mỗi lần uống 5 - 6 viên, với sữa."
27,亦不由急慢風傳次而至者。,Volume_30,Cũng chẳng phải do phong cấp mạn truyền thứ mà thành.,"Vì từ chứng cấp kinh truyền sang mạn kinh, mạn kinh rồi sau thành mạn tỳ phong, tứ là chứng thuần âm"
60,大便得即總去。,Volume_33,Đại tiện được là hết sạch.,- Đi tả sống phần là thuộc về khí hư.
72,地骨皮、桑白皮炒各二錢。,Volume_33,"Địa cốt bì, Tang bạch bì, mỗi vị hai tiền, sao.","Dương quy Thiên môn Liên kiều Cát cánh Sinh địa Can thảo Các vị trên, thái, tản thơ mỗi lần dùng 2 đồng cân, sắc với nước giếng, uống sau bữa ăn."
73,雄黃散治脾臟冷而痛，多夜啼。,Volume_29,"Hùng Hoàng Tán trị tỳ tạng lạnh và đau, thường khóc đêm.","4- Xử phương: QUY NGƯU TÁN Trị chứng đau từ bìu dái đến bụng dưới, tiểu tiện bí, khóc đêm."
46,煎服酌而用之。,Volume_33,"Sắc uống, tùy nghi sử dụng.","gia thêm gừng sống, bạc hà, sắc sống."
73,聞響即跳，常欷朶，避狀似驚癎。,Volume_29,"Nghe tiếng động liền nhảy bật dậy, thường hay thở hắt, tránh có những biểu hiện giống như động kinh.","Cuồng là nói xằng, không ăn được mà hay hát, muốn cửi áo ra mà chạy, cắn lưỡi, xùi bọt miếng, hoặc kêu như tiếng heo tiếng dê, khi lên cơn thì mình mềm luộc có lúc lại tỉnh, đó cũng là chứng kinh (giảm) không phải chứng cuồng"
73,客忤，客忤者非中鬼悪之謂也。,Volume_29,"Khách ngỗ, khách ngỗ có nghĩa là không phải do quỷ ác ám hại.","Chứng bệnh chắc chết, không thể trị được như tròng mắt không sáng, con người không chuyển động"
77,茯苓一分半。,Volume_33,Phục linh một phân rưỡi.,Đồng thanh 5 phân Xạ hương 2 phân rưỡi.
40,逆之不巳，即成噦。,Volume_31,"Nếu khí nghịch không dứt, thì sẽ thành nấc.","Chứng đầy tức do ở khí hư không trở về nguồn gốc, thì cho bội ngũ vị, nưu tất, nhục quế, để dẫn khí."
50,此本遺傳甚久，馮先生發慈心留白。,Volume_31,"Bản này đã di truyền lâu đời, ông Phong vì lòng từ bi mà không ghi lại.","Bài Lục vi địa hoàn là của ông cải hiến từ Kim quỹ thận khí hoàn của Trọng Cảnh, trở thành thánh cược của Ông con sáng tạo cách hiện chứng theo ngũ tạng, lối dùng thuốc nhu nhuận, đề lại cho đời sau gần 10 thế kỷ vẫn còn có giá trị."
5,凡二十歲以下曰疳，二十歲以上曰癆。,Volume_31,"Phàm từ hai mươi tuổi trở xuống được gọi là cam, từ hai mươi tuổi trở lên được gọi là lao.","Pham người 20 tuổi trở xuống mà bị bệnh gọi là can, 20 tuổi trở lên bị bệnh gọi là lao, nói chung đều do khí huyết hao tổn, tản dịch ở tỳ vị khô khan mà cùng sinh bệnh nhưng gọi khác tên."
79,黃連學分。,Volume_33,Tín chỉ Hoàng Liên.,nghị là hoàng -dân.
37,感商書出興方人參養胃湯。,Volume_31,Phương Nhân Sâm Dưỡng Vị Thang được tổng hợp và phát triển từ các y văn tham khảo.,Nhân sâm Phục linh 1118- NGŨ VỊ DỊ CÔNG TÁN Bạch truật Cam thảo Trần bì Các vị đều bằng nhau.
74,蓋二鴦之症，一以風熱，一以脾胃之虛，皆不必由驚而得。,Volume_29,"Thật vậy, hai chứng bệnh này, một là do phong nhiệt, một là do tỳ vị hư, đều không nhất thiết do kinh sợ mà sinh ra.","Vì hai chứng cấp mạn kinh, một là do phong nhiệt, hai là do tỳ vị hư thì đều không phải do kinh sợ mà sinh ra, mà chứng này là do kinh khủng mà sinh bệnh, khí của tâm và đờm bị thương mà làm ra bệnh thần khí rời rã, nguyên nhân không giống nhau, cho nên chứng bệnh cũng khác."
